id,type,platform,hurricane,days_from_landfall,source,author,created_date,text
dee_deb_GregDeeAug3_8,post,facebook,Debby,-2,dee,Greg Dee,2024-08-03,"It'll be interesting to see if the track of TD 4, soon-to-be Debby, continues to shift a little more west. The 11 am NHC forecast track is on the east side of where the models are clustering this morning. Now, there is a little bit of a back-and-forth ""sprinkler effect"" with the model tracks, so consistency is key, but we may not be done adjusting this one. 
A track farther west keeps more of our area out of the actual storm core, which is good. The Nature Coast still needs to watch this but the landfall location is farther NW than Idalia so that's certainly good for keeping the worst stuff farther away from Citrus County.
As far as surge, some minor surge is unavoidable. Anytime a developing & strengthening system turns NE in the Gulf, that does push water east into the west coast of Florida. I think surges will be minor but water levels a couple feet above normal tide levels can be expected with the current forecast."
dee_deb_GregDeeAug3_9,post,facebook,Debby,-2,dee,Greg Dee,2024-08-03,Funnel cloud spotted over Brandon earlier this week. There were no reports of damage or an actual touchdown. Many of you also sent pics of this. Not unusual during our summer storms
dee_deb_GregDeeAug3_10,post,facebook,Debby,-2,dee,Greg Dee,2024-08-03,Not everyone likes to read a big storm update. Here are the highlights in video form. Watch to the end to find out the special place I’ll be at during the worst of the storm & the one item I’m bringing plenty of along with me. ABC Action News - WFTS - Tampa Bay
dee_deb_GregDeeAug3_11,post,facebook,Debby,-2,dee,Greg Dee,2024-08-03,"Tracking rain already moving in today. It’s moving east to west. Not directly from the storm but it is an enhanced east to west flow because of it. 
#flwx"
dee_deb_GregDeeAug3_12,post,facebook,Debby,-2,dee,Greg Dee,2024-08-03,"NEW | Flood watches have been issued through Mon evening for coastal counties for rainfall amounts of 5-10"" with some isolated amounts of 15""+ possible. The heaviest rains will fall Sun to Mon and amounts will vary based on where heaviest rain bands set up. If you live in an area that is prone to flooding from heavy rain, now is the time to make sure drains around your property are clear."
dee_deb_GregDeeAug3_13,post,facebook,Debby,-2,dee,Greg Dee,2024-08-03,Hello Debby. The National Hurricane Center has upgraded Debby to a Tropical Storm. No real changes to the track but they do bump up winds 5 mph upon landfall which would upgrade Debby to a hurricane.
dee_deb_GregDeeAug3_14,post,facebook,Debby,-2,dee,Greg Dee,2024-08-03,"FYI, for those wondering, the ""center line"" of the forecast cone puts Debby more than 100 miles west of Indian Rocks Beach on Sunday. Tropical storm winds (40 mph+) are expected to extend 100 miles SE of the center. This means our coast MAY barely get into some minimal sustained tropical storm winds Sunday PM overnight into Monday morning. The nature coast will see the strongest winds as Debby will be turning NE back toward the coast Sunday night into Monday morning. Even there, sustained winds will likely be around 50 mph at the most, though likely weaker. 
If Debby does become a hurricane, the current forecast calls for hurricane force winds to extend 20 miles southeast of the center. This is no where near our area. On this forecast track no one in our region will be even close to hurricane force winds. Most of you who live more than 20 miles from the coast will NOT see any tropical storm winds either. You may however see wind gusts over 40 mph in any thunderstorms that do form. Isolated tornadoes would obviously bring stronger winds. 
Updates to follow!"
dee_deb_GregDeeAug3_15,post,facebook,Debby,-2,dee,Greg Dee,2024-08-03,Spending a little time in Orlando. Excited to meet up with some friends from the southern hemisphere & enjoy some of the best things Florida has to offer. We didn’t invite Debby to the party originally but the storm decided to show up anyways!
dee_deb_GregDeeAug4_1,post,facebook,Debby,-1,dee,Greg Dee,2024-08-04,DEBBY 5 AM | No changes. Debby is slowly strengthening with 50 mph winds. No changes to our forecast with the core of the storm staying well west of our coast. Showers and storms pick up in coverage later this morning. Localized flooding is possible with a Flood Watch for the entire area. A tornado threat will increase later today as well.
dee_deb_GregDeeAug4_2,post,facebook,Debby,-1,dee,Greg Dee,2024-08-04,"SUN AM UPDATE 
TRACK | There are no changes to the track of the storm. Debby is expected to move north along the Florida west coast today & up toward the Big Bend Monday morning where the storm may become a hurricane. 
WINDS | Tropical storm force winds begin in our area, along the coast, south to north starting this morning. The NHC forecast calls for winds of 39-57 mph to extend 130-140 miles southeast of the center. If Debby goes right down the middle of the current cone, then it will track about 100 miles west of Indian Rock Beach. This means that those of us within 30-40 miles of the coast may briefly get into sustained winds of 39 mph+ but likely below 50 mph (with higher gusts). 
Strong tropical storm force winds (57-73 mph) are expected to extend only 30 miles east of the center. This means that no one in our area will see sustained winds greater than 57 mph. 
Hurricane-force winds (74 mph+) are only expected to extend 15 miles from the center. No one in our area (Citrus to Sarasota County) will get hurricane winds. 
RAIN | The heaviest & most consistent rain will be along the coast. East of I-75 the rain will be sct'd until you get to the east coast where there will be just sct'd showers. Check out the included rainfall forecast map to get an approximation of how much your area will see. Amounts will range from 10""+ along the coast to only 2-4"" in eastern Polk & Highlands Counties. Your location between those two extremes determines how much you get. Flooding is possible from heavy rain & is most likely in areas west of I-75.
SURGE | A overall low-level rise of 2-4' is likely with Debby today & tomorrow during times of high tides. This means that a normal high tide could be 2-4' higher than normal. Minor coastal flooding is possible.     
TORNADOS | We are under a level 2 out of 5 risk of severe storms today. There will be two areas that may see tornadoes today. Some will be in the main shield of the storm, near the coast. This area sometimes sees quick spin-ups. The other region will be those east of I-75. Here we're likely to see some sun during the day. The sun will heat things up causing sct'd thunderstorms to form in bands, east of the storm. Any of these thunderstorm bands may be strong & can produce a quick tornado. These tornadoes are usually EF-0 or EF-1 but can cause damage.  
CONCLUSION | Will this system be bad? No. What will ""my town name"" get? Please use the maps & info about to guestimate where you fit in all of this. Your town will get rain & a little wind, is the answer for really everyone. Overall Debby is definitely not a storm you should completely disregard, but it's also not something that will be significant for Tampa Bay. Just be careful when getting around in the rain, don't drive through flooded areas, & play it smart out there. For the majority of people, you'll get rain, a little gusty wind & likely even some sun in-between."
dee_deb_GregDeeAug4_3,post,facebook,Debby,-1,dee,Greg Dee,2024-08-04,"FLOOD RISK | These numbers change with every update, but this gives us a general idea of the 4-8"" rain forecast we have moving forward, with a few spots seeing a bit more or a bit less. With a tropical system, it's all about the bands and where they set up. Heaviest totals will be in our coastal counties, with lowest totals inland."
dee_deb_GregDeeAug4_4,post,facebook,Debby,-1,dee,Greg Dee,2024-08-04,We’re spending the day at Magic Kingdom while tropical storm Debbie moves around Florida
dee_deb_GregDeeAug4_5,post,facebook,Debby,-1,dee,Greg Dee,2024-08-04,Follow me on Instagram. Check out my IG stories for updates from the Magic Kingdom today.
dee_deb_GregDeeAug4_6,post,facebook,Debby,-1,dee,Greg Dee,2024-08-04,Experiencing the Magic  together.
dee_deb_GregDeeAug4_7,post,facebook,Debby,-1,dee,Greg Dee,2024-08-04,What’s the storm doing where you are? Post your reports below!
dee_deb_GregDeeAug4_8,post,facebook,Debby,-1,dee,Greg Dee,2024-08-04,"Seeing some minor flooding in Treasure Island. Anyone else seeing water?
📷: City of Treasure Island"
dee_deb_GregDeeAug4_9,post,facebook,Debby,-1,dee,Greg Dee,2024-08-04,Tarpon Springs flooding.
dee_deb_GregDeeAug4_10,post,facebook,Debby,-1,dee,Greg Dee,2024-08-04,Managed to avoid ponchos thru 2 pm. That luck will likely change for the evening as the steady rain approaches. Still having an amazing time. 30 min is the longest we've waited. Most lines are 15 minutes.
dee_deb_GregDeeAug4_11,post,facebook,Debby,-1,dee,Greg Dee,2024-08-04,Beach erosion.
dee_deb_GregDeeAug4_12,post,facebook,Debby,-1,dee,Greg Dee,2024-08-04,"Rate this storm for your area in terms of how ""bad"" it is. 1 being nothing to 10 being the worst."
dee_deb_GregDeeAug4_13,post,facebook,Debby,-1,dee,Greg Dee,2024-08-04,This is Savannah Georgia. Debby is no where near them yet. Very common to see high impacts far from the center in these weaker storms.
dee_deb_GregDeeAug4_14,post,facebook,Debby,-1,dee,Greg Dee,2024-08-04,Coastal roads inundated with water in Sarasota. This is typical in these areas during a tropical system.
dee_deb_GregDeeAug4_15,post,facebook,Debby,-1,dee,Greg Dee,2024-08-04,"Pinellas islands also flooding. Remember these communities are built on barrier islands, which are meant to flood and protect the main land from strong surf. This type of flooding is normal during tropical systems in these areas."
dee_deb_GregDeeAug4_16,post,facebook,Debby,-1,dee,Greg Dee,2024-08-04,Tampa Bay Highway during tropical storm Debby. This is the Courtney Campbell causeway.
