id,type,platform,hurricane,days_from_landfall,source,author,created_date,text,vader_neg,vader_neu,vader_pos,vader_compound,vader_label,roberta_neg,roberta_neu,roberta_pos,roberta_truncated,roberta_label
phi_hel_152_c021,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,Prayers for everyone! Thanks Denis. My Dad is in Wauchula and I’m in CT. So we are worried about the Peace River with storm surges. That’s what got him during Storm Ian,0.065,0.76,0.175,0.6403,positive,0.10052926,0.674125,0.22534567,False,NEUTRAL
phi_hel_152_c022,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,won't have any issues from peace river this time,0.0,0.696,0.304,0.5423,positive,0.16136509,0.7029203,0.13571464,False,NEUTRAL
phi_hel_152_c023,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,hope not it was low when I left yesterday,0.0,0.598,0.402,0.5739,positive,0.4825824,0.42475393,0.09266366,False,NEG
phi_hel_152_c024,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,i work in Zolfo Springs no problem this time,0.0,0.78,0.22,0.3089,positive,0.018316438,0.5559233,0.4257603,False,NEUTRAL
phi_hel_152_c025,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,My Dad has had a rough few years,0.0,1.0,0.0,0.0,neutral,0.8656821,0.122146554,0.012171339,False,NEG
phi_hel_152_c026,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,Currently on vacation in Orlando...,0.0,1.0,0.0,0.0,neutral,0.0063685533,0.83226246,0.16136907,False,NEUTRAL
phi_hel_152_c027,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,how is it there? We fly in tomorrow am,0.0,1.0,0.0,0.0,neutral,0.019427462,0.9117521,0.068820395,False,NEUTRAL
phi_hel_152_c028,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,"was at Universal today. Light rain for 10 mins in the morning, one quick 3 min shower in the afternoon. That was it.",0.0,1.0,0.0,0.0,neutral,0.031599946,0.8274543,0.14094567,False,NEUTRAL
phi_hel_152_c029,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,wow. Thank you!,0.0,0.132,0.868,0.7644,positive,0.0049646846,0.019357463,0.97567785,False,POS
phi_hel_152_c030,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,windy and wet at the moment but had worse back home in uk,0.257,0.743,0.0,-0.631,negative,0.77421284,0.20965658,0.016130617,False,NEG
phi_hel_152_c031,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,Prayers for you and yours Denis Phillips and thank you for all you do,0.0,0.839,0.161,0.3612,positive,0.010177049,0.0796446,0.91017836,False,POS
phi_hel_152_c032,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,"6Am, I'm in Lakeland and now I'll never sleep. Already had damaged at my house. Maybe it's time to moved back to winter snow.",0.112,0.888,0.0,-0.4404,negative,0.8545058,0.13110541,0.014388793,False,NEG
phi_hel_152_c033,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,Damage? what happen? ain which area of Lakeland you live?,0.294,0.706,0.0,-0.5775,negative,0.30318433,0.6829464,0.013869273,False,NEUTRAL
phi_hel_152_c034,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,I’m n highland city and no power,0.268,0.732,0.0,-0.296,negative,0.76083434,0.22160242,0.017563222,False,NEG
phi_hel_152_c035,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,Thank you for the coverage. Our power is out.,0.0,0.762,0.238,0.3612,positive,0.1316302,0.5212209,0.3471489,False,NEUTRAL
phi_hel_152_c036,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,You're awesome best of the best . Thank you for letting us know about this situation. God bless you,0.0,0.395,0.605,0.9633,positive,0.0064510484,0.014882456,0.97866654,False,POS
phi_hel_152_c037,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,"You absolutely nailed it, Denis! Great coverage as usual and got us all through it.",0.0,0.761,0.239,0.6588,positive,0.0044456436,0.013337789,0.9822166,False,POS
phi_hel_152_c038,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,I'm doing exhausted I need sleep ill wait till high tide and then I need sleep,0.275,0.725,0.0,-0.6486,negative,0.56347835,0.36072943,0.07579222,False,NEG
phi_hel_152_c039,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,"Crazy wind, thunder lightning in Hudson right now. Thanks for the great coverage. I’m not to crazy about this post you just posted",0.079,0.624,0.297,0.7674,positive,0.09685181,0.22621775,0.6769305,False,POS
phi_hel_152_c040,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,Fabulous. Not what I wanted to hear but thanks for keeping us updated.,0.0,0.645,0.355,0.7227,positive,0.19574165,0.20468359,0.59957474,False,POS
phi_hel_152_c041,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,Any chance it will be safe to drive through the panhandle from Polk County tomorrow?,0.0,0.726,0.274,0.5994,positive,0.02969792,0.9239185,0.046383508,False,NEUTRAL
phi_hel_152_c042,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,"Thanks for the updates. Have family in Palm Harbor, it’s good to know what their situation is.",0.0,0.721,0.279,0.7003,positive,0.013402913,0.16135058,0.8252466,False,POS
phi_hel_152_c043,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,I’m here. Just winds and rain. Still have power. Hope your family is good!,0.0,0.663,0.337,0.7263,positive,0.010764527,0.11935477,0.86988074,False,POS
phi_hel_152_c044,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,thanks. They seem to be doing okay.,0.0,0.51,0.49,0.5859,positive,0.014746801,0.2040049,0.7812483,False,POS
phi_hel_152_c045,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,Thank you from a worried mom of a son at FSC!,0.157,0.643,0.2,0.1511,positive,0.011907077,0.14574529,0.8423476,False,POS
phi_hel_152_c046,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,"Thanks for your “Johnny on the spot “ info ,you’re the best",0.0,0.585,0.415,0.7964,positive,0.0046730037,0.027723545,0.96760345,False,POS
phi_hel_152_c047,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,When can Pinellas County expect the wind to calm down?,0.0,0.796,0.204,0.3182,positive,0.058733672,0.8986732,0.042593114,False,NEUTRAL
phi_hel_152_c048,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,same question,0.0,1.0,0.0,0.0,neutral,0.3662407,0.5571061,0.07665326,False,NEUTRAL
phi_hel_152_c049,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,I’m in Manatee and I’ve been saying this since this morning Stay safe!,0.0,0.79,0.21,0.4926,positive,0.03335582,0.5188829,0.44776127,False,NEUTRAL
phi_hel_152_c050,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,is like to know that as well,0.0,0.521,0.479,0.5574,positive,0.03969832,0.8508932,0.10940839,False,NEUTRAL
phi_hel_152_c051,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,Lord keep everyone safe,0.0,0.508,0.492,0.4404,positive,0.030786168,0.12521113,0.8440027,False,POS
phi_hel_152_c052,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,"Thanks Denis Phillips, I imagine lots of us will be up all night with you",0.0,0.828,0.172,0.4404,positive,0.0036172338,0.03319712,0.9631856,False,POS
phi_hel_152_c053,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,When is peak surge?,0.0,1.0,0.0,0.0,neutral,0.045897283,0.8742246,0.079878114,False,NEUTRAL
phi_hel_152_c054,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,Power out here in Dunedin,0.0,1.0,0.0,0.0,neutral,0.61798424,0.3636172,0.018398548,False,NEG
phi_hel_152_c055,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,Did the studio lose power?,0.403,0.597,0.0,-0.4019,negative,0.43127054,0.55511576,0.013613708,False,NEUTRAL
phi_hel_152_c056,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,Does this apply for Levy county as well?,0.0,0.769,0.231,0.2732,positive,0.016111972,0.9430234,0.04086466,False,NEUTRAL
phi_hel_152_c057,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,I’m a newbie. So a tornado watch means can happen right. If I’m in my house how will I truly know a tornado is coming? Should I sleep on my first floor? It’s not like outside watching the sky for them. Not trying to sound like I’m being a smarta*** truly just trying to mentally wrap my head about what to do at night when sleeping.,0.029,0.852,0.119,0.7615,positive,0.21004342,0.7303272,0.059629392,False,NEUTRAL
phi_hel_152_c058,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,its til 6am Fri now,0.0,1.0,0.0,0.0,neutral,0.020701788,0.93871015,0.040587977,False,NEUTRAL
phi_hel_152_c059,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,"if you are more at peace in or near your safe room you can sleep there keep a weather radio for alert of a warning. I went through Charlie, Jeanne and Francis. My kids and I stayed together in our safe room. Praying for your peace and safety",0.038,0.635,0.327,0.953,positive,0.015578889,0.5011185,0.48330265,False,NEUTRAL
phi_hel_152_c060,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,you will get an actual alert on your phone saying to take cover.,0.0,0.845,0.155,0.296,positive,0.09909002,0.8255727,0.07533733,False,NEUTRAL
phi_hel_152_c061,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,When are you going live again? We need weather not a story about a guy who wrote his bike at 2 o’clock this afternoon.,0.0,1.0,0.0,0.0,neutral,0.66065145,0.32522643,0.014122124,False,NEG
phi_hel_152_c062,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,the man does need a break there is still many hours left to this storm and Dennis has been busy for 3 days,0.0,1.0,0.0,0.0,neutral,0.4251445,0.51831317,0.05654236,False,NEUTRAL
phi_hel_152_c063,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,"I know, but it looks like the eye is shifting east quickly??? We have family in Steinhatchee. Yes they evacuated but S’hatch wasn’t in the bulls eye a few hours ago. I don’t care if it’s Dennis or any other meteorologist!",0.0,0.761,0.239,0.9175,positive,0.52111405,0.4454521,0.03343384,False,NEG
phi_hel_152_c064,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,he's live right now,0.0,1.0,0.0,0.0,neutral,0.003841607,0.6177273,0.37843117,False,NEUTRAL
phi_hel_152_c065,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,yes finally! And very informative!,0.0,0.549,0.451,0.508,positive,0.0021380284,0.009750455,0.9881115,False,POS
phi_hel_152_c066,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,When do you anticipate those of us in inland areas like Highlands will be out of the worst of this?,0.167,0.732,0.102,-0.3818,negative,0.3679673,0.6094856,0.022547014,False,NEUTRAL
phi_hel_152_c067,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,"Gonna be a long hot night...disturbing winds, no power, and 2 menopausal women. Yep. Great night.",0.102,0.605,0.293,0.6249,positive,0.36148506,0.2953466,0.34316832,False,NEG
phi_hel_152_c068,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,"Tree down on a power line in Meadow Oaks, Hudson. No power for entire community",0.136,0.864,0.0,-0.296,negative,0.75505716,0.23284414,0.012098646,False,NEG
phi_hel_152_c069,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,You are so on time,0.0,1.0,0.0,0.0,neutral,0.007752589,0.07895332,0.9132941,False,POS
phi_hel_152_c070,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,I’m terrified of tornadoes,0.571,0.429,0.0,-0.6124,negative,0.87415504,0.09888492,0.026960056,False,NEG
phi_hel_152_c071,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,But why until 6am?! Seems like it should only last another couple hours,0.0,0.772,0.228,0.5487,positive,0.6492768,0.33290988,0.017813351,False,NEG
phi_hel_152_c072,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,Denis Phillips your forever my #1 meteorologist you helped me understand hurricane systems ABC Action News - WFTS - Tampa Bay Thank you Team,0.0,0.902,0.098,0.3612,positive,0.0034357808,0.046930764,0.9496335,False,POS
phi_hel_152_c073,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,Why are you not going live?,0.0,1.0,0.0,0.0,neutral,0.5491975,0.43913934,0.011663185,False,NEG
phi_hel_152_c074,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,Any word on power outages for Duke in Holiday? Someone on here said 4 days?!,0.0,0.807,0.193,0.5191,positive,0.2595461,0.7237744,0.016679501,False,NEUTRAL
phi_hel_152_c075,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,East lake sky keeps going lime green. Anyone else seeing this?,0.0,1.0,0.0,0.0,neutral,0.1955213,0.75611204,0.048366696,False,NEUTRAL
phi_hel_152_c076,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,but will I be able to walk my dog at 11pm suspenders?,0.0,1.0,0.0,0.0,neutral,0.14043562,0.8162816,0.043282736,False,NEUTRAL
phi_hel_152_c077,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,I’ll never sleep tonight,0.0,1.0,0.0,0.0,neutral,0.7559088,0.21324758,0.030843562,False,NEG
phi_hel_152_c078,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,Omg yep I'm not sleeping any time soon 6 a:m thanks for update,0.0,0.683,0.317,0.6249,positive,0.16117162,0.37038222,0.46844617,False,POS
phi_hel_152_c079,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,Coffee time and lots of it,0.0,1.0,0.0,0.0,neutral,0.008333851,0.17585059,0.81581557,False,POS
phi_hel_152_c080,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,Am I correct by saying it hasn’t moved through Crystal River and NPR yet?,0.0,1.0,0.0,0.0,neutral,0.054939277,0.92129564,0.02376503,False,NEUTRAL
phi_hel_152_c081,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,Just lost power in carrollwood,0.365,0.635,0.0,-0.3182,negative,0.80248404,0.18573907,0.011776867,False,NEG
phi_hel_152_c082,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,I'm in Dunedin. We have been without power for over an hr now,0.0,1.0,0.0,0.0,neutral,0.81993383,0.16859221,0.01147391,False,NEG
phi_hel_152_c083,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,lovely city! I spent a couple of days there and fell in love with Dunedin. Be Safe,0.0,0.556,0.444,0.9041,positive,0.002656309,0.009159998,0.9881837,False,POS
phi_hel_152_c084,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,yes. I love it but I'm without power now for probably days,0.0,0.692,0.308,0.5346,positive,0.15366493,0.17969388,0.66664124,False,POS
phi_hel_152_c085,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,Thank you for keeping the information flowing,0.0,0.706,0.294,0.3612,positive,0.0039758333,0.07846168,0.91756254,False,POS
phi_hel_152_c086,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,Thank you for keeping us informed.,0.0,0.667,0.333,0.3612,positive,0.006234609,0.11270126,0.8810641,False,POS
phi_hel_152_c087,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,6 am?,0.0,1.0,0.0,0.0,neutral,0.050632678,0.8613287,0.08803864,False,NEUTRAL
phi_hel_152_c088,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,"Lost power about 20 minutes ago,I'm by busch gardens",0.223,0.777,0.0,-0.3182,negative,0.6985302,0.28477502,0.016694775,False,NEG
phi_hel_152_c089,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,Lost power....what are the wind gusts in Land O Lakes?? Very strong!!!,0.134,0.584,0.282,0.5467,positive,0.81992346,0.162745,0.017331585,False,NEG
phi_hel_152_c090,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,Lots of heavy wind gusts in Wesley Chapel. Power has been out since about 6:30p. Hope everyone stays safe,0.0,0.746,0.254,0.7003,positive,0.6000078,0.35155702,0.04843516,False,NEG
phi_hel_152_c091,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,Power out here in Lutz,0.0,1.0,0.0,0.0,neutral,0.5155202,0.45641142,0.028068352,False,NEG
phi_hel_152_c092,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,Does anybody know when the worst is going to hit Land O Lakes?,0.255,0.745,0.0,-0.6249,negative,0.7185891,0.27126783,0.010143021,False,NEG
phi_hel_152_c093,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,Palm Harbor?,0.0,1.0,0.0,0.0,neutral,0.027758662,0.91237724,0.059864018,False,NEUTRAL
phi_hel_152_c094,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,Kenneth city 8:40pm,0.0,1.0,0.0,0.0,neutral,0.023629237,0.92775667,0.048614148,False,NEUTRAL
phi_hel_152_c095,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,Thank you,0.0,0.286,0.714,0.3612,positive,0.022987062,0.14161186,0.83540106,False,POS
phi_hel_152_c096,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,"Thanks, Denis. We are grateful to you and for the Lord's protection.",0.0,0.629,0.371,0.7096,positive,0.0044208346,0.017946342,0.9776328,False,POS
phi_hel_152_c097,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,I’m in Lake County and we received a notification that we’re also under a tornado watch until 6:00am,0.0,1.0,0.0,0.0,neutral,0.13079251,0.8196174,0.049590074,False,NEUTRAL
phi_hel_152_c098,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,I think the whole area is. Stay safe!,0.0,0.687,0.313,0.4926,positive,0.016355785,0.2666688,0.7169754,False,POS
phi_hel_152_c099,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,great,0.0,0.0,1.0,0.6249,positive,0.06354387,0.24589488,0.69056123,False,POS
phi_hel_152_c100,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,"Just lost power. Slight breeze outside, no rain. WTF? Get TECO out to repair NOW. No excuse",0.245,0.584,0.171,0.0892,positive,0.92275727,0.06938855,0.007854211,False,NEG
phi_hel_152_c101,comment,facebook,Helene,0,phillips,Denis Phillips,2024-09-26,Winds need to die down here,0.438,0.562,0.0,-0.5994,negative,0.7026652,0.2583765,0.038958244,False,NEG
